,mds_x,mds_y,channel,month,title,year
1398,-7.316227908752419,8.952992002729076,Sky Suspense,agosto,cop land,1997
1399,-10.872106841929176,-4.861840711737975,Sky Suspense,novembre,8mm,1999
1400,-0.4738027028161041,-19.35805771355328,Sky Suspense,novembre,diabolik,1968
1401,-17.532649636591163,-5.35073966138396,Sky Suspense,novembre,chinatown,1974
1402,-7.578831639132882,2.6282649131549007,Sky Suspense,novembre,the unsaid,2001
1403,17.752687847639145,-30.641525090473227,Sky Suspense,novembre,the captive,1915
1404,-17.462479884005017,-6.368442893123777,Sky Suspense,novembre,marnie,1964
1405,15.644924110678312,-0.235027620899909,Sky Suspense,novembre,armed response,1986
1406,15.189111880395885,11.144964132022409,Sky Suspense,novembre,black butterfly,1989
1407,-11.478463853419044,-10.808594557071997,Sky Suspense,novembre,wolfman,1979
1408,-16.16422952190693,5.5013241516852665,Sky Suspense,novembre,donnie darko,2001
1409,-10.48564111665277,-3.478470196663949,Sky Suspense,novembre,frantic,1988
1410,-6.976834285984594,-1.4439321074620406,Sky Suspense,novembre,devil's knot,2013
1411,-7.12649095890168,-1.5949928906606348,Sky Suspense,novembre,devil's knot,2013
1412,-28.83504697330227,-5.95099564669393,Sky Suspense,novembre,interstellar,2014
1413,-13.888710086628622,-0.8515945772989693,Sky Suspense,novembre,breach,2007
1414,-6.241956128181277,-3.5648327629938263,Sky Suspense,novembre,gremlins,1984
1415,-18.838616307076364,-6.687885008030301,Sky Suspense,novembre,chinatown,1974
1416,-14.104467223070328,-7.301957957158039,Sky Suspense,novembre,the interpreter,2005
1417,-15.248062736996989,-3.013118114135872,Sky Suspense,novembre,the interpreter,2005
1418,8.234601249108545,-27.89868487314077,Sky Suspense,novembre,profumo,1987
1419,-21.53734594064275,-8.533319758280632,Sky Suspense,novembre,motherless brooklyn,2019
1420,-3.4268174270246825,-2.062361811976932,Sky Suspense,novembre,airport '77,1977
1421,-6.2720775576797445,-47.30119414049764,Sky Suspense,novembre,it,1927
1422,19.537914325984044,11.84286368356719,Sky Suspense,novembre,wolfman,1979
1423,4.273665958631663,13.20531162594197,Sky Suspense,novembre,44 inch chest,2009
1424,-1.842956123526881,-26.286082607521983,Sky Suspense,novembre,doctor sleep,2002
1425,-15.939462746283343,9.183049155368906,Sky Suspense,novembre,donnie darko,2001
1426,-11.403120346419232,-1.2965849067199484,Sky Suspense,novembre,frantic,1988
1427,-1.0351913695589383,-20.174130107172104,Sky Suspense,novembre,diabolik,1968
1428,-29.903355941347467,-2.821889313683422,Sky Suspense,novembre,interstellar,2014
1429,-21.111008416689582,2.552737558976835,Sky Suspense,novembre,chinatown,1974
1430,-16.740599401855594,4.358559366393111,Sky Suspense,novembre,the interpreter,2005
1431,17.94430667035489,-31.27955290600777,Sky Suspense,novembre,the captive,1915
1432,-18.60968113196052,0.1142350916902737,Sky Suspense,novembre,marnie,1964
1433,-24.110379324037243,-6.057761682100885,Sky Suspense,novembre,motherless brooklyn,2019
1434,12.567625727736962,13.18958755823827,Sky Suspense,novembre,armed response,1986
1435,-3.333828020996544,1.0213970095876015,Sky Suspense,novembre,airport '77,1977
1436,-12.57710074964701,20.744703061083023,Sky Suspense,novembre,dellamorte dellamore,1994
1437,-2.420195999849339,-24.00631100892006,Sky Suspense,novembre,doctor sleep,2002
1438,0.5719032440610908,0.2910219382744311,Sky Suspense,novembre,ca$h,2008
1439,-12.86634934836494,10.76245971289385,Sky Suspense,novembre,the jacket,2005
1440,7.7126322233403775,-25.36848024040791,Sky Suspense,novembre,profumo,1987
1441,-14.703045116868864,-6.341975360799637,Sky Suspense,novembre,airport,1970
