,0,1
0,-17.87204574882347,9.089184579588613
1,-19.833097874162146,9.057613899824537
2,2.7292975456616637,-29.638729081083408
3,-18.284438786937297,7.855895721237377
4,-18.163188614139965,7.507374021180089
5,-10.87020246189611,14.000410539874844
6,-22.351625288658383,4.112835429799327
7,-31.567605142095925,9.58439822720232
8,-24.348763854812127,6.362195559295446
9,-16.372805080001516,14.362510596352946
10,-26.291128039592383,3.7018718665140264
11,-19.506321473777295,13.796005424938581
12,-24.785423675137142,5.812778359143085
13,-8.630228372733589,27.480527841354174
14,-3.551321277492384,20.11418893754918
15,-6.580312308526874,17.995586952916277
16,-17.28491384513871,11.65430740023984
17,-9.113663506976769,18.310269616873775
18,-13.010716987405619,23.087720547838778
19,-11.804154362936863,10.659786453511057
20,-0.15942326026986245,-27.94808948726572
21,-36.190921493258706,6.947632550567516
22,-13.5464568732364,10.522392695078263
23,7.506485873062435,-16.654935826954695
24,21.31028200753136,1.5829291998596828
25,-24.340279219200163,1.9013129504547697
26,-7.839533649777763,-10.35960799118898
27,-16.640030752911994,3.1407798858179867
28,-21.16218150104995,5.552326509232479
29,-34.91985619078485,0.410075665174475
30,-7.123837898484889,-18.84180396816508
31,-5.201883321065931,-11.650584172548614
32,-8.033216098980851,1.0507928759704261
33,-13.144854111368762,8.892939636110556
34,-0.0131305203426769,18.879252556834558
35,-6.376626104788487,18.489688050462213
36,-15.218378457206184,6.64039215459068
37,-15.771443552590773,12.888113646973064
38,21.101981196722765,9.273540043949813
39,21.631408550718312,9.913614331477683
40,21.405890487259892,2.8179871890644774
41,-27.325115280420302,1.9303083933452037
42,-24.899044044785764,1.2353519165905722
43,-10.159056647214438,-11.379917978300217
44,-16.96168245068137,4.946861982028
45,-19.024610101430685,5.638382082768178
46,-21.09495994713158,6.662320579677708
47,-21.169165547258956,6.6313020246988525
48,-26.741415152813087,3.5965256905410534
49,6.286116927760253,0.27087823845484404
50,-16.669112506406965,12.714422244688327
51,-32.32298170536467,-16.687631068186807
52,24.315641509752588,1.7707796434793528
53,-16.45436926366813,6.965198995819536
54,-17.042184010376243,9.410276948801895
55,-17.932146098599926,3.3319804476166364
56,-22.033475641233483,8.90265316918665
57,-8.094863987021883,23.05630949441564
58,-13.03751021438481,19.867155717958113
59,-5.92031813016849,13.783916898810888
60,6.484011117418017,5.05049521353253
61,-15.681466864337173,7.044985340830467
62,-34.65150525791043,9.887847983524185
63,3.058528457770177,-27.94189083197103
64,-32.96530807365763,-14.132573001122797
65,-33.825038198102725,-14.161672153697776
66,-32.711386590448974,-14.360525962717732
67,-29.68269984977603,2.707677458732193
68,-31.91558347518611,7.990462891776812
69,17.831088619487108,8.770209528153275
70,-4.830943118448362,14.432104604085819
71,-24.53502861926642,3.9798849002033827
72,-23.67888524453483,3.707172489781082
73,-17.386323374929567,4.667546786469427
74,-34.78139419742086,5.189414221560749
75,-12.219203949528156,3.0569254048358143
76,-12.79644330310783,1.749169933189504
77,2.1611256141187174,2.6834349619625826
78,-16.73627357233077,8.435697652395012
79,-4.039723574821913,-3.2715055437444316
80,-1.9422253931009876,6.619740814846071
81,-13.345961376114884,5.669905708077593
82,-16.036796503330528,3.046323890018996
83,-13.132445374031162,6.856859514408287
84,-31.614491196022875,-2.5637769412775713
85,-19.647381150675844,-1.684773757126586
86,19.288580193155767,13.566132573849002
87,-9.3616527040502,19.915565377306827
88,0.7740081354146581,6.987251983790813
89,-0.5126800775620404,8.169632057107167
90,-20.02044584369628,6.585377421737284
91,-4.013525016172653,-11.410891542548308
92,-3.3897612668832138,-10.230134836585123
93,-7.70759894579261,4.274611073106897
94,-18.906948328767168,3.5948218762251
95,-16.447597076394775,-0.7432407426454688
96,-6.644729766739056,17.0474864142387
97,-22.85428218044152,-0.3178288266636089
98,-21.290219884809517,-6.789565627228361
99,2.080527636769994,3.3250082761681465
100,0.4704846896335178,7.869115786936847
101,-14.333810606380311,1.8760479521752136
102,-13.631203310131848,2.4460036494003896
103,-5.884370485240568,15.114941998565655
104,-3.758605215965553,-6.145225368835831
105,-18.15332858662613,4.598868075132571
106,-15.333812686301624,0.16018794398519082
107,-14.99624619054661,0.23323956048860706
108,-15.800217949245734,0.5378665007160822
109,-10.00421693807995,-9.436646944464027
